index,word,block,pos
4832,pd-l1,"The immunoblotting results demonstrated that STAT3 signaling was involved in TMZ-mediated PD-L1 induction, and attenuated expression of PD-L1 was observed using STAT3 inhibitor VI or STAT3 shRNA.",90
4832,pd-l1,"The immunoblotting results demonstrated that STAT3 signaling was involved in TMZ-mediated PD-L1 induction, and attenuated expression of PD-L1 was observed using STAT3 inhibitor VI or STAT3 shRNA.",136
4832,stat3,"The immunoblotting results demonstrated that STAT3 signaling was involved in TMZ-mediated PD-L1 induction, and attenuated expression of PD-L1 was observed using STAT3 inhibitor VI or STAT3 shRNA.",161
4832,stat3,"The immunoblotting results demonstrated that STAT3 signaling was involved in TMZ-mediated PD-L1 induction, and attenuated expression of PD-L1 was observed using STAT3 inhibitor VI or STAT3 shRNA.",183
4832,pd-1,"Finally, the animal study showed that combination of TMZ and PD-1 antibody therapy strongly inhibited tumor growth and achieved the improved survival rate of GBM mice.",61
4832,pd-1,"Accordingly, this study revealed the classical chemotherapy drug TMZ promoted GBM cells immune escape, even TMZ combine with PD-1 antibody treatment not further improve survival ratio of recurrent GBM patients compared with traditional therapy methods, while our animal study provided evidence that combination of TMZ and PD-1 antibody was a promising way to treat GBM, these contradictory results indicate improving the PD-1 antibody delivery efficiency can exert strong combinational therapy outcomes.",125
4832,pd-1,"Accordingly, this study revealed the classical chemotherapy drug TMZ promoted GBM cells immune escape, even TMZ combine with PD-1 antibody treatment not further improve survival ratio of recurrent GBM patients compared with traditional therapy methods, while our animal study provided evidence that combination of TMZ and PD-1 antibody was a promising way to treat GBM, these contradictory results indicate improving the PD-1 antibody delivery efficiency can exert strong combinational therapy outcomes.",322
4832,pd-1,"Accordingly, this study revealed the classical chemotherapy drug TMZ promoted GBM cells immune escape, even TMZ combine with PD-1 antibody treatment not further improve survival ratio of recurrent GBM patients compared with traditional therapy methods, while our animal study provided evidence that combination of TMZ and PD-1 antibody was a promising way to treat GBM, these contradictory results indicate improving the PD-1 antibody delivery efficiency can exert strong combinational therapy outcomes.",421
4904,proteinkinasernalikeendoplasmicreticulumkinase,"Moreover, BA treatment increased activation of the protein kinase RNA-like endoplasmic reticulum kinase (PERK)/C/EBP homologous protein (CHOP) apoptotic pathway, and reduced specificity protein 1 (Sp1) expression.",51
4904,perk,"Moreover, BA treatment increased activation of the protein kinase RNA-like endoplasmic reticulum kinase (PERK)/C/EBP homologous protein (CHOP) apoptotic pathway, and reduced specificity protein 1 (Sp1) expression.",105
4904,c/ebphomologousprotein,"Moreover, BA treatment increased activation of the protein kinase RNA-like endoplasmic reticulum kinase (PERK)/C/EBP homologous protein (CHOP) apoptotic pathway, and reduced specificity protein 1 (Sp1) expression.",111
4904,chop,"Moreover, BA treatment increased activation of the protein kinase RNA-like endoplasmic reticulum kinase (PERK)/C/EBP homologous protein (CHOP) apoptotic pathway, and reduced specificity protein 1 (Sp1) expression.",137
4904,specificityprotein1,"Moreover, BA treatment increased activation of the protein kinase RNA-like endoplasmic reticulum kinase (PERK)/C/EBP homologous protein (CHOP) apoptotic pathway, and reduced specificity protein 1 (Sp1) expression.",174
4904,sp1,"Moreover, BA treatment increased activation of the protein kinase RNA-like endoplasmic reticulum kinase (PERK)/C/EBP homologous protein (CHOP) apoptotic pathway, and reduced specificity protein 1 (Sp1) expression.",197
4904,sp1,"However, Sp1 overexpression reversed the observed cell-growth inhibition and PERK/CHOP signaling activation induced by BA.",9
4904,perk,"However, Sp1 overexpression reversed the observed cell-growth inhibition and PERK/CHOP signaling activation induced by BA.",77
4904,chop,"However, Sp1 overexpression reversed the observed cell-growth inhibition and PERK/CHOP signaling activation induced by BA.",82
4904,sp1,"Because temozolomide-resistant cells exhibited significantly increased Sp1 expression, we concluded that Sp1-mediated PERK/CHOP signaling inhibition protects glioblastoma against cancer therapies; hence, BA treatment targeting this pathway can be considered as an effective therapeutic strategy to overcome such chemoresistance and tumor relapse.",71
4904,sp1,"Because temozolomide-resistant cells exhibited significantly increased Sp1 expression, we concluded that Sp1-mediated PERK/CHOP signaling inhibition protects glioblastoma against cancer therapies; hence, BA treatment targeting this pathway can be considered as an effective therapeutic strategy to overcome such chemoresistance and tumor relapse.",105
4904,perk,"Because temozolomide-resistant cells exhibited significantly increased Sp1 expression, we concluded that Sp1-mediated PERK/CHOP signaling inhibition protects glioblastoma against cancer therapies; hence, BA treatment targeting this pathway can be considered as an effective therapeutic strategy to overcome such chemoresistance and tumor relapse.",118
4904,chop,"Because temozolomide-resistant cells exhibited significantly increased Sp1 expression, we concluded that Sp1-mediated PERK/CHOP signaling inhibition protects glioblastoma against cancer therapies; hence, BA treatment targeting this pathway can be considered as an effective therapeutic strategy to overcome such chemoresistance and tumor relapse.",123
4963,epidermalgrowthfactorreceptor,Vandetanib inhibits epidermal growth factor receptor and vascular endothelial growth factor receptor 2.,20
4963,vascularendothelialgrowthfactorreceptor2,Vandetanib inhibits epidermal growth factor receptor and vascular endothelial growth factor receptor 2.,57
4963,mammaliantargetofrapamycin,"Sirolimus inhibits mammalian target of rapamycin (mTOR), a member the phosphoinositide 3-Kinase signaling pathway.",19
4963,mtor,"Sirolimus inhibits mammalian target of rapamycin (mTOR), a member the phosphoinositide 3-Kinase signaling pathway.",50
4963,phosphoinositide3-kinase,"Sirolimus inhibits mammalian target of rapamycin (mTOR), a member the phosphoinositide 3-Kinase signaling pathway.",70
4963,vegf,"Patients were naive to anti-VEGF and anti-EGF therapy and mTOR inhibitors, and not on CYP3A4-inducing drugs.",28
4963,anti,"Patients were naive to anti-VEGF and anti-EGF therapy and mTOR inhibitors, and not on CYP3A4-inducing drugs.",37
4963,egf,"Patients were naive to anti-VEGF and anti-EGF therapy and mTOR inhibitors, and not on CYP3A4-inducing drugs.",42
4963,mtor,"Patients were naive to anti-VEGF and anti-EGF therapy and mTOR inhibitors, and not on CYP3A4-inducing drugs.",58
4963,cyp3a4,"Patients were naive to anti-VEGF and anti-EGF therapy and mTOR inhibitors, and not on CYP3A4-inducing drugs.",86
4963,ast,The DLT was elevated AST/SGOT.,21
4963,sgot,The DLT was elevated AST/SGOT.,25
4983,o-6-methylguanine-dnamethyltransferase,One of the major contributors to temozolomide resistance is O-6-methylguanine-DNA methyltransferase.,60
5216,netrin-4,"We have previously reported that Netrin-4 (NTN4), a laminin-like axon guidance protein, plays a protective role in GBM cell senescence upon TMZ-triggered DNA damage.",33
5216,ntn4,"We have previously reported that Netrin-4 (NTN4), a laminin-like axon guidance protein, plays a protective role in GBM cell senescence upon TMZ-triggered DNA damage.",43
5216,ntn4,"However, the master regulator of NTN4 needs further elucidation.",33
5216,epidermalgrowthfactor,"Epidermal growth factor/Epidermal growth factor receptor (EGF/EGFR) can modulate the expression of various extracellular matrix related molecules, and prevent DNA damage in GBM cells.",0
5216,epidermalgrowthfactorreceptor,"Epidermal growth factor/Epidermal growth factor receptor (EGF/EGFR) can modulate the expression of various extracellular matrix related molecules, and prevent DNA damage in GBM cells.",24
5216,egf,"Epidermal growth factor/Epidermal growth factor receptor (EGF/EGFR) can modulate the expression of various extracellular matrix related molecules, and prevent DNA damage in GBM cells.",58
5216,egfr,"Epidermal growth factor/Epidermal growth factor receptor (EGF/EGFR) can modulate the expression of various extracellular matrix related molecules, and prevent DNA damage in GBM cells.",62
5216,egf,"In this study, we investigated the relationship between EGF/EGFR signaling and NTN4, and explored their effect on therapeutic efficacy in GBM cells upon TMZ treatment.sCo-expression analysis were performed by using the RNA sequencing data from NIH 934 cell lines and from single cell RNA sequencing data of GBM tumor.",56
5216,egfr,"In this study, we investigated the relationship between EGF/EGFR signaling and NTN4, and explored their effect on therapeutic efficacy in GBM cells upon TMZ treatment.sCo-expression analysis were performed by using the RNA sequencing data from NIH 934 cell lines and from single cell RNA sequencing data of GBM tumor.",60
5216,ntn4,"In this study, we investigated the relationship between EGF/EGFR signaling and NTN4, and explored their effect on therapeutic efficacy in GBM cells upon TMZ treatment.sCo-expression analysis were performed by using the RNA sequencing data from NIH 934 cell lines and from single cell RNA sequencing data of GBM tumor.",79
5216,beta-galactosidase,"mRNA expression of the target genes were quantified by qPCR, and cell senescence were investigated by Senescence-Associated Beta-Galactosidase Staining.",124
5216,ntn4,Analysis of RNA sequencing data revealed a potential co-expression relationship between NTN4 and EGFR.,88
5216,egfr,Analysis of RNA sequencing data revealed a potential co-expression relationship between NTN4 and EGFR.,97
5216,egfr,GO enrichment of EGFR-correlated genes indicated that EGFR regulates GBM cells in a manner similar to that in central nervous system development and neural cell differentiation.,17
5216,egfr,GO enrichment of EGFR-correlated genes indicated that EGFR regulates GBM cells in a manner similar to that in central nervous system development and neural cell differentiation.,54
5216,egfr,"Pathway analysis suggested that EGFR and its related genes contribute to cell adhesion, extracellular matrix (ECM) organization and caspase related signaling.",32
5216,caspase,"Pathway analysis suggested that EGFR and its related genes contribute to cell adhesion, extracellular matrix (ECM) organization and caspase related signaling.",132
5216,egf,"We also show that EGF stimulates NTN4 expression in GBM cells and cooperates with NTN4 to attenuate GBM cell senescence induced by DNA damage, possibly via AKT and ERK.",18
5216,ntn4,"We also show that EGF stimulates NTN4 expression in GBM cells and cooperates with NTN4 to attenuate GBM cell senescence induced by DNA damage, possibly via AKT and ERK.",33
5216,ntn4,"We also show that EGF stimulates NTN4 expression in GBM cells and cooperates with NTN4 to attenuate GBM cell senescence induced by DNA damage, possibly via AKT and ERK.",82
5216,akt,"We also show that EGF stimulates NTN4 expression in GBM cells and cooperates with NTN4 to attenuate GBM cell senescence induced by DNA damage, possibly via AKT and ERK.",156
5216,erk,"We also show that EGF stimulates NTN4 expression in GBM cells and cooperates with NTN4 to attenuate GBM cell senescence induced by DNA damage, possibly via AKT and ERK.",164
5216,egfr,Clinical analysis showed that co-expression of EGFR and NTN4 significantly predicts poor survival in TMZ-treated GBM patients.,47
5216,ntn4,Clinical analysis showed that co-expression of EGFR and NTN4 significantly predicts poor survival in TMZ-treated GBM patients.,56
5216,egf,This study indicates that EGF/EGFR regulates and cooperates with NTN4 in DNA damage resistance in GBM.,26
5216,egfr,This study indicates that EGF/EGFR regulates and cooperates with NTN4 in DNA damage resistance in GBM.,30
5216,ntn4,This study indicates that EGF/EGFR regulates and cooperates with NTN4 in DNA damage resistance in GBM.,65
5241,immediate-early(ie),"GBMs express human cytomegalovirus (HCMV) proteins, and previously we found that the level of expression of HCMV immediate-early (IE) protein in GBMs is a prognostic factor for poor patient survival.",113
5241,cd133,Primary GBMs were characterized by their expression of HCMV-IE and GCSCs marker CD133 and by patient survival.,80
5241,cd133,"In primary GBMs, a large fraction of CD133-positive cells expressed HCMV-IE, and higher co-expression of these two proteins predicted poor patient survival.",37
5241,cd133,"Infection of GBM cells with HCMV led to upregulation of CD133 and other GSCS markers (Notch1, Sox2, Oct4, Nestin).",56
5241,notch1,"Infection of GBM cells with HCMV led to upregulation of CD133 and other GSCS markers (Notch1, Sox2, Oct4, Nestin).",86
5241,sox2,"Infection of GBM cells with HCMV led to upregulation of CD133 and other GSCS markers (Notch1, Sox2, Oct4, Nestin).",94
5241,oct4,"Infection of GBM cells with HCMV led to upregulation of CD133 and other GSCS markers (Notch1, Sox2, Oct4, Nestin).",100
5241,nestin,"Infection of GBM cells with HCMV led to upregulation of CD133 and other GSCS markers (Notch1, Sox2, Oct4, Nestin).",106
5241,notch1,"HCMV infection also promoted the growth of GBM cells as neurospheres, a behavior typically displayed by GCSCs, and this phenotype was prevented by either chemical inhibition of the Notch1 pathway or by treatment with the anti-viral drug ganciclovir.",181
5241,ie,GBM cells that maintained expression of HCMV-IE failed to differentiate into neuronal or astrocytic phenotypes.,45
5264,bcl-2,Identification of therapeutic strategies to enhance the efficacy of the Bcl-2 inhibitor ABT-737 in human glioma is of interest.,72
5264,histone,"Histone deacetylation inhibitors (HDACI) are currently being assessed clinically in patients with glioma, as regulation of epigenetic abnormalities is expected to produce pro-apoptotic effects.",0
5264,cytochromec,This enhanced apoptosis also appears dependent upon the loss of mitochondrial membrane potential and the release of cytochrome c and AIF into the cytosol.,116
5264,aif,This enhanced apoptosis also appears dependent upon the loss of mitochondrial membrane potential and the release of cytochrome c and AIF into the cytosol.,133
5264,noxa,"The upregulation of Noxa, truncation of Bid, and activation of Bax caused by this combination were important factors for cell death and the increased levels of Noxa functioned to sequester Mcl-1.",20
5264,bid,"The upregulation of Noxa, truncation of Bid, and activation of Bax caused by this combination were important factors for cell death and the increased levels of Noxa functioned to sequester Mcl-1.",40
5264,bax,"The upregulation of Noxa, truncation of Bid, and activation of Bax caused by this combination were important factors for cell death and the increased levels of Noxa functioned to sequester Mcl-1.",63
5264,noxa,"The upregulation of Noxa, truncation of Bid, and activation of Bax caused by this combination were important factors for cell death and the increased levels of Noxa functioned to sequester Mcl-1.",160
5264,mcl-1,"The upregulation of Noxa, truncation of Bid, and activation of Bax caused by this combination were important factors for cell death and the increased levels of Noxa functioned to sequester Mcl-1.",189
5264,pten,This combination was less effective in PTEN-deficient glioma cells.,39
5264,pi3k,Both genetic and pharmacologic inactivation of the PI3K/Akt signaling pathway sensitized PTENdeleted glioma cells to the combination.,51
5264,akt,Both genetic and pharmacologic inactivation of the PI3K/Akt signaling pathway sensitized PTENdeleted glioma cells to the combination.,56
5264,pten,Both genetic and pharmacologic inactivation of the PI3K/Akt signaling pathway sensitized PTENdeleted glioma cells to the combination.,89
5264,bcl-2,"This study demonstrates that antagonizing apoptosis-resistance pathways, such as targeting the Bcl-2 family in combination with epigenetic modifiers, may induce cell death.",95
5264,pi3k,These findings extend our previous observations that targeting the PI3K/,67
5264,akt,Akt pathway may be additionally necessary to promote apoptosis in cancers lacking PTEN functionality.,0
5264,pten,Akt pathway may be additionally necessary to promote apoptosis in cancers lacking PTEN functionality.,82
5293,p-glycoprotein,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",117
5293,p-gp,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",133
5293,insulin-likegrowthfactor-ireceptor,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",140
5293,igf-ir,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",179
5293,igf-i,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",188
5293,igf-ii,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",195
5293,estrogenreceptor,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",206
5293,proteinkinasec,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",235
5293,pkc-,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",253
5293,igf-ir,"While P-gp, IGF-IR and IGF-I were not affected, enhanced inhibition of PKC, and IGF-II were observed in brain tumor cells treated with tamoxifen and etoposide combination as compared to cells treated with either drug alone.",12
5293,igf-i,"While P-gp, IGF-IR and IGF-I were not affected, enhanced inhibition of PKC, and IGF-II were observed in brain tumor cells treated with tamoxifen and etoposide combination as compared to cells treated with either drug alone.",23
5293,pkc,"While P-gp, IGF-IR and IGF-I were not affected, enhanced inhibition of PKC, and IGF-II were observed in brain tumor cells treated with tamoxifen and etoposide combination as compared to cells treated with either drug alone.",71
5293,igf-ii,"While P-gp, IGF-IR and IGF-I were not affected, enhanced inhibition of PKC, and IGF-II were observed in brain tumor cells treated with tamoxifen and etoposide combination as compared to cells treated with either drug alone.",80
5293,pkc,Tamoxifen at 10 muM when combined with etoposide at 0-100 muM concentrations reduced PKC activity 77% compared to only 58% without tamoxifen.,85
5293,igf-ii,IGF-II expression decreased to 48.6% of the untreated control in the combination treatment as compared to 31.2% for etoposide alone and 26.2% for tamoxifen alone treatments.,0
5293,pkc,These results suggest that inhibitory effect of tamoxifen on brain tumor cells manifest through different mechanisms involving inhibition of targets such as PKC and IGF-II.,157
5293,igf-ii,These results suggest that inhibitory effect of tamoxifen on brain tumor cells manifest through different mechanisms involving inhibition of targets such as PKC and IGF-II.,165
5313,o6-methylguanine-dnamethyltransferase,"Temozolomide (TMZ), as the first-line chemotherapy agent used in patients with glioblastoma, has demonstrated different effects in patients due to the expression of O6-methylguanine-DNA methyltransferase (MGMT) which is able to repair the DNA lesions induced by TMZ.",165
5313,mgmt,"Temozolomide (TMZ), as the first-line chemotherapy agent used in patients with glioblastoma, has demonstrated different effects in patients due to the expression of O6-methylguanine-DNA methyltransferase (MGMT) which is able to repair the DNA lesions induced by TMZ.",205
5313,phosphatidylinositol3-kinase,The phosphatidylinositol 3-kinase (PI3K)/Akt signaling pathway is over-activated in glioblastoma and has been revealed to be potentially implicated in resistance to TMZ.,4
5313,pi3k,The phosphatidylinositol 3-kinase (PI3K)/Akt signaling pathway is over-activated in glioblastoma and has been revealed to be potentially implicated in resistance to TMZ.,35
5313,akt,The phosphatidylinositol 3-kinase (PI3K)/Akt signaling pathway is over-activated in glioblastoma and has been revealed to be potentially implicated in resistance to TMZ.,41
5313,classpi3k,"BKM120, a selective pan class I PI3K inhibitor, has been reported to facilitate apoptosis and reverse drug resistance in advanced solid tumors.",24
5313,caspase-3,"The level of apoptosis was evaluated by Hoechst 33342 and TUNEL staining, and the levels of cleaved caspase-3 and Bcl-2-like protein 4 (Bax) expression was measured.",100
5313,bcl-2-likeprotein4,"The level of apoptosis was evaluated by Hoechst 33342 and TUNEL staining, and the levels of cleaved caspase-3 and Bcl-2-like protein 4 (Bax) expression was measured.",114
5313,bax,"The level of apoptosis was evaluated by Hoechst 33342 and TUNEL staining, and the levels of cleaved caspase-3 and Bcl-2-like protein 4 (Bax) expression was measured.",136
5313,pi3k,"The downstream targets of PI3K, including phosphorylated (p)-Akt, nuclear factor (NF)-B p65, were analyzed by western blotting.",26
5313,akt,"The downstream targets of PI3K, including phosphorylated (p)-Akt, nuclear factor (NF)-B p65, were analyzed by western blotting.",61
5313,p65,"The downstream targets of PI3K, including phosphorylated (p)-Akt, nuclear factor (NF)-B p65, were analyzed by western blotting.",88
5313,mgmt,The MGMT transcription levels in monotherapy and combination therapy were demonstrated by reverse transcription-quantitative polymerase chain reaction (RT-qPCR).,4
5313,pi3k,"However, a low concentration of BKM120 inhibited the PI3K/Akt/NF-kappa B signaling pathway activity in glioma cells and significantly increased TMZ cytotoxicity.",53
5313,akt,"However, a low concentration of BKM120 inhibited the PI3K/Akt/NF-kappa B signaling pathway activity in glioma cells and significantly increased TMZ cytotoxicity.",58
5313,caspase-3," from the TUNEL assay, Hoechst 33342 staining and evaluation of the levels of cleaved caspase-3 and Bax expression also confirmed the finding that the combination treatment induced a higher level of apoptosis compared with the TMZ monotherapy.",86
5313,bax," from the TUNEL assay, Hoechst 33342 staining and evaluation of the levels of cleaved caspase-3 and Bax expression also confirmed the finding that the combination treatment induced a higher level of apoptosis compared with the TMZ monotherapy.",100
5313,mgmt,RT-qPCR demonstrated that the combination strategy reversed the TMZ-induced MGMT over-transcription.,76
5313,p65,The reduction of NF-kappa B p65 in combination treatment supported the hypothesis that BKM120 may mediate MGMT transcription via inhibition of NF-kappa B p65.,28
5313,mgmt,The reduction of NF-kappa B p65 in combination treatment supported the hypothesis that BKM120 may mediate MGMT transcription via inhibition of NF-kappa B p65.,106
5313,p65,The reduction of NF-kappa B p65 in combination treatment supported the hypothesis that BKM120 may mediate MGMT transcription via inhibition of NF-kappa B p65.,154
5313,p65,The BKM120-induced NF-kappa B p65 inhibition may be involved in the mediation of MGMT transcription to reverse TMZ-resistance in C6 glioma cells.,30
5313,mgmt,The BKM120-induced NF-kappa B p65 inhibition may be involved in the mediation of MGMT transcription to reverse TMZ-resistance in C6 glioma cells.,81
5336,mgmt,"To define appropriate control groups, stratification according to the Recursive Partitioning Analysis classification, MGMT promotor methylation, epigenetic GBM sub-typing, tumor microenvironment, systemic immune functioning before and after radiochemotherapy, and the need for/type of symptom-relieving drugs is required.",118
5377,mir-29c,"Here, using recurrent temozolomide-refractory glioblastoma specimens, temozolomide-resistant cells, and resistant-xenograft models, we report that loss of miR-29c via c-Myc drives the acquisition of temozolomide resistance through enhancement of REV3L-mediated DNA repair and mutagenesis in glioblastoma.",155
5377,c-myc,"Here, using recurrent temozolomide-refractory glioblastoma specimens, temozolomide-resistant cells, and resistant-xenograft models, we report that loss of miR-29c via c-Myc drives the acquisition of temozolomide resistance through enhancement of REV3L-mediated DNA repair and mutagenesis in glioblastoma.",167
5377,rev3l,"Here, using recurrent temozolomide-refractory glioblastoma specimens, temozolomide-resistant cells, and resistant-xenograft models, we report that loss of miR-29c via c-Myc drives the acquisition of temozolomide resistance through enhancement of REV3L-mediated DNA repair and mutagenesis in glioblastoma.",246
5377,c-myc,"Importantly, disruption of c-Myc/miR-29c/REV3L signalling may have dual anticancer effects, sensitizing the resistant tumours to therapy as well as preventing the emergence of acquired temozolomide resistance.",27
5377,mir-29c,"Importantly, disruption of c-Myc/miR-29c/REV3L signalling may have dual anticancer effects, sensitizing the resistant tumours to therapy as well as preventing the emergence of acquired temozolomide resistance.",33
5377,rev3l,"Importantly, disruption of c-Myc/miR-29c/REV3L signalling may have dual anticancer effects, sensitizing the resistant tumours to therapy as well as preventing the emergence of acquired temozolomide resistance.",41
5377,c-myc,"Our findings suggest a rationale for targeting the c-Myc/miR-29c/REV3L signalling pathway as a promising therapeutic approach for glioblastoma, even in recurrent, treatment-refractory settings.",51
5377,mir-29c,"Our findings suggest a rationale for targeting the c-Myc/miR-29c/REV3L signalling pathway as a promising therapeutic approach for glioblastoma, even in recurrent, treatment-refractory settings.",57
5377,rev3l,"Our findings suggest a rationale for targeting the c-Myc/miR-29c/REV3L signalling pathway as a promising therapeutic approach for glioblastoma, even in recurrent, treatment-refractory settings.",65
5432,pi3k,The PI3K-AKT-mTOR signaling pathway is frequently activated in glioblastoma and offers several druggable targets.,4
5432,akt,The PI3K-AKT-mTOR signaling pathway is frequently activated in glioblastoma and offers several druggable targets.,9
5432,mtor,The PI3K-AKT-mTOR signaling pathway is frequently activated in glioblastoma and offers several druggable targets.,13
5432,pi3k,"However, clinical efficacy of PI3K/mTOR inhibitors in glioblastoma has not yet been demonstrated.",30
5432,mtor,"However, clinical efficacy of PI3K/mTOR inhibitors in glioblastoma has not yet been demonstrated.",35
5432,pi3k,Insufficient drug delivery may limit the efficacy of PI3K/mTOR inhibitors against glioblastoma.,53
5432,mtor,Insufficient drug delivery may limit the efficacy of PI3K/mTOR inhibitors against glioblastoma.,58
5432,abcb1,"The presence of the efflux transporters ABCB1/Abcb1 (P-glycoprotein, MDR1) and ABCG2/Abcg2 (BCRP) at the blood-brain barrier (BBB) restricts the brain penetration of many drugs.",40
5432,abcb1,"The presence of the efflux transporters ABCB1/Abcb1 (P-glycoprotein, MDR1) and ABCG2/Abcg2 (BCRP) at the blood-brain barrier (BBB) restricts the brain penetration of many drugs.",46
5432,p-glycoprotein,"The presence of the efflux transporters ABCB1/Abcb1 (P-glycoprotein, MDR1) and ABCG2/Abcg2 (BCRP) at the blood-brain barrier (BBB) restricts the brain penetration of many drugs.",53
5432,mdr1,"The presence of the efflux transporters ABCB1/Abcb1 (P-glycoprotein, MDR1) and ABCG2/Abcg2 (BCRP) at the blood-brain barrier (BBB) restricts the brain penetration of many drugs.",69
5432,abcg2,"The presence of the efflux transporters ABCB1/Abcb1 (P-glycoprotein, MDR1) and ABCG2/Abcg2 (BCRP) at the blood-brain barrier (BBB) restricts the brain penetration of many drugs.",79
5432,abcg2,"The presence of the efflux transporters ABCB1/Abcb1 (P-glycoprotein, MDR1) and ABCG2/Abcg2 (BCRP) at the blood-brain barrier (BBB) restricts the brain penetration of many drugs.",85
5432,bcrp,"The presence of the efflux transporters ABCB1/Abcb1 (P-glycoprotein, MDR1) and ABCG2/Abcg2 (BCRP) at the blood-brain barrier (BBB) restricts the brain penetration of many drugs.",92
5432,abc-transporter,Experimental Design We used in vitro drug transport assays and performed pharmacokinetic/pharmacodynamic studies in wild-type and ABC-transporter knockout mice.,130
5432,pi3k,The efficacy of PI3K-mTOR inhibition was established using orthotopic allograft and genetically engineered spontaneous glioblastoma mouse models.,16
5432,mtor,The efficacy of PI3K-mTOR inhibition was established using orthotopic allograft and genetically engineered spontaneous glioblastoma mouse models.,21
5432,mtor,"The mTOR inhibitors rapamycin and AZD8055 are substrates of ABCB1, whereas the dual PI3K/mTOR inhibitor NVP-BEZ235 and the PI3K inhibitor ZSTK474 are not.",4
5432,abcb1,"The mTOR inhibitors rapamycin and AZD8055 are substrates of ABCB1, whereas the dual PI3K/mTOR inhibitor NVP-BEZ235 and the PI3K inhibitor ZSTK474 are not.",60
5432,pi3k,"The mTOR inhibitors rapamycin and AZD8055 are substrates of ABCB1, whereas the dual PI3K/mTOR inhibitor NVP-BEZ235 and the PI3K inhibitor ZSTK474 are not.",84
5432,mtor,"The mTOR inhibitors rapamycin and AZD8055 are substrates of ABCB1, whereas the dual PI3K/mTOR inhibitor NVP-BEZ235 and the PI3K inhibitor ZSTK474 are not.",89
5432,pi3k,"The mTOR inhibitors rapamycin and AZD8055 are substrates of ABCB1, whereas the dual PI3K/mTOR inhibitor NVP-BEZ235 and the PI3K inhibitor ZSTK474 are not.",123
5432,abcg2,"Moreover, ABCG2 transports NVP-BEZ235 and AZD8055, but not ZSTK474 or rapamycin.",10
5432,abcb1a,"Concordantly, Abcb1a/b(-/-); Abcg2(-/-) mice revealed increased brain penetration of rapamycin (13-fold), AZD8055 (7.7-fold), and NVP-BEZ235 (4.5-fold), but not ZSTK474 relative toWTmice.",14
5432,b,"Concordantly, Abcb1a/b(-/-); Abcg2(-/-) mice revealed increased brain penetration of rapamycin (13-fold), AZD8055 (7.7-fold), and NVP-BEZ235 (4.5-fold), but not ZSTK474 relative toWTmice.",21
5432,abcg2,"Concordantly, Abcb1a/b(-/-); Abcg2(-/-) mice revealed increased brain penetration of rapamycin (13-fold), AZD8055 (7.7-fold), and NVP-BEZ235 (4.5-fold), but not ZSTK474 relative toWTmice.",29
5432,pten,"Finally, ZSTK474 prolonged overall survival in Cre-LoxP conditional transgenic Pten; p16(Ink4a)/p19(Arf); K-Ras(v12); LucRmice, mainly by delaying tumor onset.",79
5432,p16,"Finally, ZSTK474 prolonged overall survival in Cre-LoxP conditional transgenic Pten; p16(Ink4a)/p19(Arf); K-Ras(v12); LucRmice, mainly by delaying tumor onset.",85
