index,word,block,pos
259,bilirubin,Bilirubin ≤3 times UILN Serum creatinine: within normal limits or <120 μmol/L for patients aged 60 years or older Urine protein dipstick: no protein Female patients surgically sterile or postmenopausal for at least 2 years.,0
259,creatinine,Bilirubin ≤3 times UILN Serum creatinine: within normal limits or <120 μmol/L for patients aged 60 years or older Urine protein dipstick: no protein Female patients surgically sterile or postmenopausal for at least 2 years.,30
259,xr,"A patient will be excluded from participation in the trial if one or more of the following criteria are met:  Primary XRT dose greater than 60 Gy Doses to organs at risk defined by Yasar and Tugrul (2005) exceeded or reached by prior radiation therapy; e.g. cumulative total dose on the optical chiasm greater than 54 Gy for 2 Gy/fraction Multifocal distant recurrence, defined as tumour lesion outside the primary XRT field, as evidenced by amino acid-based PET imaging Prior treatment with brachytherapy Prior treatment with bevacizumab History or evidence of delayed-type hypersensitivity (DTH)-dependent chronic infection (e.g. tuberculosis, systemic fungal or parasitic infection), potentially exacerbating under systemic corticoid therapy Localisation of tumour related to brain stem or axis, unless sufficient reserve capacity (e.g. remnant resection cavity, marked atrophy) to accommodate possible post- procedural tissue reactions, or pre-therapeutic consent for emergency trepanation Haemostaseologic conditions, precluding catheterisation or invasive procedures Clinically significant illness or clinically relevant trauma within 2 weeks before the administration of the investigational product Known impairment of liver or kidney function or known liver or kidney disease, such as hepatitis, cirrhosis, renal failure Known human immunodeficiency virus (HIV) positive serology or chronically active hepatitis B or C Ongoing toxicity > grade 2 NCI-CTC (version 4.03) from previous standard or investigational therapies Administration of another investigational medicinal product within 90 days prior to screening Expected non-compliance with longer-term admission at isolated nuclear medicine ward In pre-menopausal women: Pregnant as evidenced by a positive pregnancy test, or breast-feeding Patients with known phenylketonuria  ",118
259,aminoacid,"A patient will be excluded from participation in the trial if one or more of the following criteria are met:  Primary XRT dose greater than 60 Gy Doses to organs at risk defined by Yasar and Tugrul (2005) exceeded or reached by prior radiation therapy; e.g. cumulative total dose on the optical chiasm greater than 54 Gy for 2 Gy/fraction Multifocal distant recurrence, defined as tumour lesion outside the primary XRT field, as evidenced by amino acid-based PET imaging Prior treatment with brachytherapy Prior treatment with bevacizumab History or evidence of delayed-type hypersensitivity (DTH)-dependent chronic infection (e.g. tuberculosis, systemic fungal or parasitic infection), potentially exacerbating under systemic corticoid therapy Localisation of tumour related to brain stem or axis, unless sufficient reserve capacity (e.g. remnant resection cavity, marked atrophy) to accommodate possible post- procedural tissue reactions, or pre-therapeutic consent for emergency trepanation Haemostaseologic conditions, precluding catheterisation or invasive procedures Clinically significant illness or clinically relevant trauma within 2 weeks before the administration of the investigational product Known impairment of liver or kidney function or known liver or kidney disease, such as hepatitis, cirrhosis, renal failure Known human immunodeficiency virus (HIV) positive serology or chronically active hepatitis B or C Ongoing toxicity > grade 2 NCI-CTC (version 4.03) from previous standard or investigational therapies Administration of another investigational medicinal product within 90 days prior to screening Expected non-compliance with longer-term admission at isolated nuclear medicine ward In pre-menopausal women: Pregnant as evidenced by a positive pregnancy test, or breast-feeding Patients with known phenylketonuria  ",442
259,bevacizumab/131i-ipa/131i-ipa/131i-ipa/131i-ipa/131i-ipa/131i-ipa,"A patient will be excluded from participation in the trial if one or more of the following criteria are met:  Primary XRT dose greater than 60 Gy Doses to organs at risk defined by Yasar and Tugrul (2005) exceeded or reached by prior radiation therapy; e.g. cumulative total dose on the optical chiasm greater than 54 Gy for 2 Gy/fraction Multifocal distant recurrence, defined as tumour lesion outside the primary XRT field, as evidenced by amino acid-based PET imaging Prior treatment with brachytherapy Prior treatment with bevacizumab History or evidence of delayed-type hypersensitivity (DTH)-dependent chronic infection (e.g. tuberculosis, systemic fungal or parasitic infection), potentially exacerbating under systemic corticoid therapy Localisation of tumour related to brain stem or axis, unless sufficient reserve capacity (e.g. remnant resection cavity, marked atrophy) to accommodate possible post- procedural tissue reactions, or pre-therapeutic consent for emergency trepanation Haemostaseologic conditions, precluding catheterisation or invasive procedures Clinically significant illness or clinically relevant trauma within 2 weeks before the administration of the investigational product Known impairment of liver or kidney function or known liver or kidney disease, such as hepatitis, cirrhosis, renal failure Known human immunodeficiency virus (HIV) positive serology or chronically active hepatitis B or C Ongoing toxicity > grade 2 NCI-CTC (version 4.03) from previous standard or investigational therapies Administration of another investigational medicinal product within 90 days prior to screening Expected non-compliance with longer-term admission at isolated nuclear medicine ward In pre-menopausal women: Pregnant as evidenced by a positive pregnancy test, or breast-feeding Patients with known phenylketonuria  ",527
259,ipa/131i-ipa/131i-ipa-ipa/131-,The remainder of XRT fractions will be given following the 3rd 131I-IPA fraction.,68
259,ipa,"The 2nd 131I-IPA fraction will be administered after all 18 XRT fractions have been completed, and the 3rd 131I-IPA fraction will be administered 1 week after the 2nd 131I-IPA fraction.",112
259,ipa/131i-ipa,"The 2nd 131I-IPA fraction will be administered after all 18 XRT fractions have been completed, and the 3rd 131I-IPA fraction will be administered 1 week after the 2nd 131I-IPA fraction.",172
259,xrt,"The 2nd and 3rd 131I-IPA injections should be given on the same day of the week, and some hours after administration of the respective XRT dose of that day.",135
259,ipa,"The three different treatment groups at the first (2.0 GBq) dose level (131I-IPA single dose 1f and 131I-IPA fractionated dose either 3f parallel or 3f sequential) will be recruited in parallel, as appropriate.",77
259,ipa,"The three different treatment groups at the first (2.0 GBq) dose level (131I-IPA single dose 1f and 131I-IPA fractionated dose either 3f parallel or 3f sequential) will be recruited in parallel, as appropriate.",105
259,ipa/131i-ipa,Patients will be allocated to one of the three IPA dosing regimens.,47
259,ipa,"IPA greater than 8 GBq using cohorts of N=3 as follows: 10 GBq, 3f (i.e. 3*3.33 GBq); 12 GBq, 3f (i.e. 3*4 GBq), etc., until MTD is reached or until a satisfactory anti-neoplastic efficacy is observed.",0
259,aminoacid,"For assessment of possible anti-neoplastic effects during dose escalation, only amino acid-based molecular imaging (preferably 18F-FET-PET) will be used, which allows assessment of treatment-induced changes based on a single post-therapeutic imaging study.",80
259,18f-fet,"For assessment of possible anti-neoplastic effects during dose escalation, only amino acid-based molecular imaging (preferably 18F-FET-PET) will be used, which allows assessment of treatment-induced changes based on a single post-therapeutic imaging study.",127
259,ipa,MTD will be determined on day 45 from the first IPA injection.,48
260,mibefradildihydrochloride,"Patients will receive mibefradil dihydrochloride, which will be dose escalated from 150mg/day until the maximum tolerated dose (MTD) is determined, or until a dose of 350 mg/day is reached using a standard 3 + 3 design.",22
260,mibefradildihydrochloride,Mibefradil dihydrochloride will be dosed orally in 4 divided doses per day for 17 consecutive days to the MTD.,0
260,mibefradildihydrochloride,The primary endpoint of the study is to determine the MTD of mibefradil dihydrochloride when given with concurrent hypofractionated RT.,61
260,mibefradildihydrochloride,"Secondary and tertiary endpoints include evaluating the efficacy of mibefradil dihydrochloride and RT in terms of progression-free survival (PFS) and overall survival (OS), and to perform translational research on resected tumor tissue.",68
261,dnx-2401,"In the initial phase of the study, up to 12 evaluable subjects will be enrolled in 3 dose cohorts to determine the best dose of DNX-2401, as follows:  ",128
261,dnx-2401,"Cohort 1: Single dose DNX-2401 (5e8 vp) delivered intratumorally by cannula, followed by intravenous pembrolizumab every 3 weeks (Q3W) Cohort 2: Single dose DNX-2401(5e9 vp) delivered intratumorally by cannula, followed by intravenous pembrolizumab every 3 weeks (Q3W) Cohort 3: Single dose DNX-2401 (5e10 vp) delivered intratumorally by cannula, followed by intravenous pembrolizumab every 3 weeks (Q3W)  ",22
261,dnx-2401,"Cohort 1: Single dose DNX-2401 (5e8 vp) delivered intratumorally by cannula, followed by intravenous pembrolizumab every 3 weeks (Q3W) Cohort 2: Single dose DNX-2401(5e9 vp) delivered intratumorally by cannula, followed by intravenous pembrolizumab every 3 weeks (Q3W) Cohort 3: Single dose DNX-2401 (5e10 vp) delivered intratumorally by cannula, followed by intravenous pembrolizumab every 3 weeks (Q3W)  ",157
261,dnx-2401,"Cohort 1: Single dose DNX-2401 (5e8 vp) delivered intratumorally by cannula, followed by intravenous pembrolizumab every 3 weeks (Q3W) Cohort 2: Single dose DNX-2401(5e9 vp) delivered intratumorally by cannula, followed by intravenous pembrolizumab every 3 weeks (Q3W) Cohort 3: Single dose DNX-2401 (5e10 vp) delivered intratumorally by cannula, followed by intravenous pembrolizumab every 3 weeks (Q3W)  ",291
261,dnx-2401,"Following the initial phase, up to 36 additional subjects diagnosed with recurrent glioblastoma or gliosarcoma will be enrolled to receive a single of DNX-2401 determined in the initial phase administered intratumorally followed by intravenous pembrolizumab every 3 weeks.",151
263,nivolumab,To evaluate the efficacy of nivolumab when administered with standard and reduced bevacizumab dosing among recurrent glioblastoma patients as measured by the rate of overall survival at twelve months.,28
263,bevacizumab,To evaluate the efficacy of nivolumab when administered with standard and reduced bevacizumab dosing among recurrent glioblastoma patients as measured by the rate of overall survival at twelve months.,82
263,nivolumab,To evaluate the safety and tolerability of nivolumab in combination with bevacizumab administered according to standard and reduced dosage schedules for recurrent glioblastoma patients.,43
263,bevacizumab,To evaluate the safety and tolerability of nivolumab in combination with bevacizumab administered according to standard and reduced dosage schedules for recurrent glioblastoma patients.,73
263,nivolumab,To compare progression free survival (PFS) at 6 months of nivolumab when administered with standard and reduced bevacizumab dosing for recurrent glioblastoma patients.,58
263,bevacizumab,To compare progression free survival (PFS) at 6 months of nivolumab when administered with standard and reduced bevacizumab dosing for recurrent glioblastoma patients.,112
263,nivolumab,To compare the overall survival rate of nivolumab when administered with standard and reduced bevacizumab dosing for recurrent glioblastoma patients.,40
263,bevacizumab,To compare the overall survival rate of nivolumab when administered with standard and reduced bevacizumab dosing for recurrent glioblastoma patients.,94
263,bevacizumab,To compare progression free survival (PFS) of when administered with standard and reduced bevacizumab dosing for recurrent glioblastoma patients.,90
263,nivolumab,"To compare the objective response rate (ORR) of nivolumab and bevacizumab administered according to standard and reduced dosage schedules for recurrent glioblastoma patients  Exploratory Endpoints (s) To evaluate whether baseline values or subsequent changes in circulating immunologic parameters (including but not limited to the number of T-cells, B-cells and natural killer (NK) cells; the number of T cell subsets; soluble circulating cytokines) are associated with outcome.",48
263,bevacizumab,"To compare the objective response rate (ORR) of nivolumab and bevacizumab administered according to standard and reduced dosage schedules for recurrent glioblastoma patients  Exploratory Endpoints (s) To evaluate whether baseline values or subsequent changes in circulating immunologic parameters (including but not limited to the number of T-cells, B-cells and natural killer (NK) cells; the number of T cell subsets; soluble circulating cytokines) are associated with outcome.",62
263,nivolumab,To assess the perfusion and diffusion base imaging to correlate with changes and response to nivolumab when administered with standard and reduced bevacizumab dosing.,93
263,bevacizumab,To assess the perfusion and diffusion base imaging to correlate with changes and response to nivolumab when administered with standard and reduced bevacizumab dosing.,147
263,nivolumab,"This is a randomized, open-label, phase 2 safety study of nivolumab and bevacizumab administered according to standard and reduced dosage schedules in adult (≥ 18 years) subjects with a first recurrence or second recurrence of glioblastoma (GBM).",58
263,bevacizumab,"This is a randomized, open-label, phase 2 safety study of nivolumab and bevacizumab administered according to standard and reduced dosage schedules in adult (≥ 18 years) subjects with a first recurrence or second recurrence of glioblastoma (GBM).",72
263,nivolumab,Patients will undergo 1:1 randomization to receive treatment with either nivolumab (240 mg flat dosing IV every 2 weeks) and bevacizumab administered according to standard (10 mg/kg IV every 2 weeks; Arm A) and reduced (3 mg/kg IV every 2 weeks; Arm B) dosage schedules for recurrent glioblastoma patients.,73
263,bevacizumab,Patients will undergo 1:1 randomization to receive treatment with either nivolumab (240 mg flat dosing IV every 2 weeks) and bevacizumab administered according to standard (10 mg/kg IV every 2 weeks; Arm A) and reduced (3 mg/kg IV every 2 weeks; Arm B) dosage schedules for recurrent glioblastoma patients.,125
263,decadron,The study will allow patients that require decadron up to 4 mg/ day to participate in the study.,43
264,bevacizumab,"This pilot, non-interventional, observational, Web-based, prospective cohort study is designed to collect self-reported safety and effectiveness and genetic data from subjects with locally recurrent breast cancer (BC) or metastatic breast cancer (MBC), metastatic colorectal cancer (MCRC), metastatic non-squamous non-small cell lung cancer (MNSCLC), recurrent glioblastoma (RGBM), or metastatic renal cell cancer (MRCC) in the United States who have been previously treated with Avastin (bevacizumab).",489
264,bevacizumab/111indium/111in/111/111in/111in/111in,"The cohort will be composed of male and female subjects who have been diagnosed with locally recurrent BC or MBC, MCRC, MNSCLC, RGBM, or MRCC who have received treatment with bevacizumab in combination with chemotherapy, which started prior to or up to 31 December 2012.",175
266,temozolomide,"In a randomized, phase III EORTC-NCIC trial, overall survival in newly diagnosed glioblastoma patients treated with concomitant temozolomide and radiotherapy followed by 6 cycles of temozolomide was 27.2% (95% CI 22.2-32.5) at 2 years, 16.0% (12.0-20.6) at 3 years, 12.1% (8.5-16.4) at 4 years, and 9.8% (6.4-14.0) at 5 years, treatment which is now standard of care.",128
266,temozolomide,"In a randomized, phase III EORTC-NCIC trial, overall survival in newly diagnosed glioblastoma patients treated with concomitant temozolomide and radiotherapy followed by 6 cycles of temozolomide was 27.2% (95% CI 22.2-32.5) at 2 years, 16.0% (12.0-20.6) at 3 years, 12.1% (8.5-16.4) at 4 years, and 9.8% (6.4-14.0) at 5 years, treatment which is now standard of care.",182
266,bevacizumab,"Bevacizumab, a humanized monoclonal antibody against VEGF-A, showed a 28%RR,a 43% 6-month PFS and provided a consistent clinical benefit in terms of both delayed progression and increased median overall survival over historical controls.",0
266,ro5323441,"Humanized monoclonal PlGF antibody RO5323441 was evaluated in phase I trials in healthy volunteers and in cancer patients; no Dose Limiting Toxicity (DLT) was found, thus no Maximum Tolerated Dose (MTD) defined.",35
266,bevacizumab,A phase I/II study of bevacizumab in combination with RO5323441 is currently ongoing in patients with recurrent GBM (NCT01308684).,22
266,ro5323441,A phase I/II study of bevacizumab in combination with RO5323441 is currently ongoing in patients with recurrent GBM (NCT01308684).,54
266,ro5323441,"However, the amount of RO5323441 to reach the recurrent GBM, and how this is affected by bevacizumab treatment, are yet unknown.",23
266,bevacizumab,"However, the amount of RO5323441 to reach the recurrent GBM, and how this is affected by bevacizumab treatment, are yet unknown.",89
266,ro5323441,This can be determined by repetitive measurement of RO5323441 tumor uptake with 89Zr-RO5323441 PET.,52
266,ro5323441,This can be determined by repetitive measurement of RO5323441 tumor uptake with 89Zr-RO5323441 PET.,85
266,ro532441/89zr-ro5323441/89zr-ro5323441/89zr-ro5323441zrro5323441,"Objectives: The objectives of this study are to assess the penetration of RO532441 into recurrent GBM by 89Zr-RO5323441 PET imaging and to quantify its uptake, to visualize and quantify 89Zr-RO5323441 non-tumor organ distribution, and to measure the effect of bevacizumab treatment on 89Zr-RO5323441 uptake in recurrent GBM.",74
266,bevacizumab,"Study design: This is a single center, investigator driven, 89Zr-RO5323441 PET imaging and bio-distribution study in patients with recurrent GBM treated with bevacizumab.",158
266,bevacizumab,Bevacizumab at a dose of 10 mg/kg body weight i.v.,0
266,bevacizumab/89zrro5323441,"The treatment with bevacizumab will continue until documented disease progression, unacceptable toxicity, patient refusal or patient's best interest.",19
266,bevacizumab/89zr-ro5323441zr-ro5323441/89zr-ro5323441,at a tracer dose of 5 mg (37 MBq) on day -3 and on day 11 of cycle 1 of bevacizumab treatment.,72
266,bevacizumab/89zr-ro5323441/89zr-ro5323441,89Zr-RO5323441 uptake values in recurrent GBM lesions at baseline and day 15 will be compared to assess bevacizumab effect on tracer tumor uptake.,104
266,bevacizumab/89zr-ro5323441/89zr-ro5323441/89zr-ro5323441/89zr-ro5323441/89zr-ro5323441/89zr-ro5323441/89zr-ro5323441,"The purpose of the two early brain-only PET scans after each 89Zr-RO5323441 injection is to identify whether changes in 89Zr-RO5323441 uptake in recurrent GBM lesions following treatment with bevacizumab can be solely attributed to an effect on blood volume/ vascular permeability, or rather indicate a possible modulation of placental growth factor (PlGF) level in the tumor tissue.",192
266,bevacizumab/89zrro5323441,"Patients will be assessed for bevacizumab treatment response by brain MRI every 6 weeks (i.e. every cycle) in the first 6 month and every 12 weeks thereafter, until documented progression using the updated RANO criteria.",30
266,bevacizumab,"Nature and extent of the burden and risk associated with participation, benefit and group relatedness: Bevacizumab is registered in The Netherlands for use in metastasized colon and breast cancer, in lung cancer and in advanced renal cell carcinoma and has already been tested in GBM clinical trials.",103
266,bevacizumab,Bevacizumab is expected to have clinical benefit for patients enrolled in this study and similar safety profile compared to the other indications.,0
266,ro5323441,RO5323441 monotherapy was well tolerated in patients with advanced malignant diseases.,0
266,ro5323441,"In this study, one patient will receive a low total protein dose of 10 mg RO5323441 (2X5mg) in the tracer and it is expected that RO5323441 will not enhance bevacizumab related side effects.",74
266,ro5323441/89zr-ro5323441/89zr-ro5323441,"In this study, one patient will receive a low total protein dose of 10 mg RO5323441 (2X5mg) in the tracer and it is expected that RO5323441 will not enhance bevacizumab related side effects.",130
267,enzastaurin,The purpose of this study is to evaluate both enzastaurin and bevacizumab in the treatment of recurrent malignant gliomas.,46
267,bevacizumab,The purpose of this study is to evaluate both enzastaurin and bevacizumab in the treatment of recurrent malignant gliomas.,62
268,disulfiram,"Disulfiram (Antabuse®) is a well-tolerated, cheap, generic drug that has been in use since the 1950s to treat alcoholism.",0
268,disulfiram,There is now an increasing amount of independent preclinical data to support disulfiram as an anticancer agent.,77
268,disulfiram,The potency of disulfiram as an anticancer agent seems strengthened by copper.,15
268,copper,The potency of disulfiram as an anticancer agent seems strengthened by copper.,71
268,disulfiram,There is now anecdotal clinical evidence of disulfiram as an anticancer agent.,44
268,disulfiram,The investigators aim to investigate disulfiram and copper-supplement as add-on treatment in glioblastoma patients with recurrence receiving alkylating chemotherapy.,37
268,copper,The investigators aim to investigate disulfiram and copper-supplement as add-on treatment in glioblastoma patients with recurrence receiving alkylating chemotherapy.,52
269,temozolomide,"The trial is conducted as a multicenter, open-label, Phase I/II trial to evaluate the efficacy and safety of VXM01 in combination with avelumab in subjects with resectable and non-resectable progressive glioblastoma following tumor resection and radiochemotherapy containing temozolomide.",275
270,bevacizumab,The outcome of subjects treated with the NovoTTF-100A device was compared to those treated with an effective best standard of care chemotherapy (including bevacizumab).,155
270,novo,Similar results showing comparability of NovoTTF-100A to BSC chemotherapy were seen in all secondary endpoints.,41
270,bsc,Similar results showing comparability of NovoTTF-100A to BSC chemotherapy were seen in all secondary endpoints.,57
270,temozolomide,"Patients with GBM whose disease has first recurred despite standard treatment (Surgery, radiation therapy, Temozolomide treatment) and meet all of the requirements for participation in the study will be recruited to one of two groups based on patient preference alone:  ",107
272,amg386,To assess the safety and tolerability of AMG 386 (trebananib) 15 mg/kg weekly in combination with bevacizumab 10 mg/kg every 2 weeks (Cohort 1).,41
272,trebananib,To assess the safety and tolerability of AMG 386 (trebananib) 15 mg/kg weekly in combination with bevacizumab 10 mg/kg every 2 weeks (Cohort 1).,50
272,bevacizumab,To assess the safety and tolerability of AMG 386 (trebananib) 15 mg/kg weekly in combination with bevacizumab 10 mg/kg every 2 weeks (Cohort 1).,98
272,amg386,"To assess the efficacy of AMG 386 in combination with bevacizumab 10 mg/kg every 2 weeks compared to bevacizumab monotherapy in bevacizumab-naive patients, as measured by 6-month progression-free survival (PFS6) (Cohort 2).",26
272,bevacizumab,"To assess the efficacy of AMG 386 in combination with bevacizumab 10 mg/kg every 2 weeks compared to bevacizumab monotherapy in bevacizumab-naive patients, as measured by 6-month progression-free survival (PFS6) (Cohort 2).",54
272,bevacizumab,"To assess the efficacy of AMG 386 in combination with bevacizumab 10 mg/kg every 2 weeks compared to bevacizumab monotherapy in bevacizumab-naive patients, as measured by 6-month progression-free survival (PFS6) (Cohort 2).",101
272,bevacizumab,"To assess the efficacy of AMG 386 in combination with bevacizumab 10 mg/kg every 2 weeks compared to bevacizumab monotherapy in bevacizumab-naive patients, as measured by 6-month progression-free survival (PFS6) (Cohort 2).",128
272,amg386,"To assess feasibility of AMG 386 15 mg/kg weekly in combination with bevacizumab 10 mg/kg every 2 weeks (Cohort 1 [closed to accrual 10/2/12]), as measured by the percentage of patients requiring dose reduction/interruption or discontinuation in the first 2 and subsequent cycles.",25
272,bevacizumab,"To assess feasibility of AMG 386 15 mg/kg weekly in combination with bevacizumab 10 mg/kg every 2 weeks (Cohort 1 [closed to accrual 10/2/12]), as measured by the percentage of patients requiring dose reduction/interruption or discontinuation in the first 2 and subsequent cycles.",69
272,bevacizumab,"To determine the radiographic response rate (RR), median progression-free survival (PFS), and overall survival (OS) in bevacizumab-naive patients (Cohort 2).",119
272,amg386,"To assess the efficacy of AMG 386 15 mg/kg weekly in combination with bevacizumab 10 mg/kg every 2 weeks in patients who have progressed while on bevacizumab, as measured by overall survival (OS) (cross-over from placebo arm of Cohort 2).",26
272,bevacizumab,"To assess the efficacy of AMG 386 15 mg/kg weekly in combination with bevacizumab 10 mg/kg every 2 weeks in patients who have progressed while on bevacizumab, as measured by overall survival (OS) (cross-over from placebo arm of Cohort 2).",70
272,bevacizumab,"To assess the efficacy of AMG 386 15 mg/kg weekly in combination with bevacizumab 10 mg/kg every 2 weeks in patients who have progressed while on bevacizumab, as measured by overall survival (OS) (cross-over from placebo arm of Cohort 2).",146
272,bevacizumab,"To determine the RR, PFS6, and PFS in patients who have progressed while on bevacizumab therapy and receive AMG 386 in combination with bevacizumab (cross-over from placebo arm of Cohort 2).",76
272,amg386,"To determine the RR, PFS6, and PFS in patients who have progressed while on bevacizumab therapy and receive AMG 386 in combination with bevacizumab (cross-over from placebo arm of Cohort 2).",108
272,bevacizumab,"To determine the RR, PFS6, and PFS in patients who have progressed while on bevacizumab therapy and receive AMG 386 in combination with bevacizumab (cross-over from placebo arm of Cohort 2).",136
272,amg386,To determine the serum pharmacokinetics of AMG 386 in patients receiving bevacizumab (Cohort 1 and cross-over from placebo arm of Cohort 2).,43
272,bevacizumab,To determine the serum pharmacokinetics of AMG 386 in patients receiving bevacizumab (Cohort 1 and cross-over from placebo arm of Cohort 2).,73
272,bevacizumab,"Cohort 1: Patients receive bevacizumab intravenously (IV) over 30-90 minutes on days 1 and 15 and trebananib IV over 30-60 minutes on days 1, 8, 15, and 22.",27
272,trebananib,"Cohort 1: Patients receive bevacizumab intravenously (IV) over 30-90 minutes on days 1 and 15 and trebananib IV over 30-60 minutes on days 1, 8, 15, and 22.",98
272,bevacizumab,Patients receive bevacizumab and trebananib as in Cohort 1.  ,17
272,trebananib,Patients receive bevacizumab and trebananib as in Cohort 1.  ,33
272,bevacizumab,"Patients receive bevacizumab as in Arm I and placebo IV over 30-60 minutes on days 1, 8, 15, and 22.",17
273,bevacizumab,"The investigators have recently demonstrated that bevacizumab (BV), a humanized monoclonal antibody against vascular endothelial growth factor, has significant anti-tumor activity among recurrent glioblastoma multiforme patients.",50
273,vorinostat,Vorinostat has modest anti-tumor activity against malignant glioma and can potentiate the action of both chemotherapy and anti-angiogenics.,0
273,vorinostat,The current study is designed to evaluate the anti-tumor activity of vorinostat when combined with BV among recurrent glioblastoma multiforme patients.,69
274,pvsripo,The catheter will be removed following the post-PVSRIPO infusion MRI.,48
274,lomustine,"All procedures previously described will be followed; however, the addition of a single dose of lomustine 8 weeks after PVSRIPO administration will alter the schedule of events that was previously described.",96
274,steroids,"After 6 patients were treated at dose level 2 in the dose expansion phase, due to continued difficulties tapering patients off steroids, the protocol was amended to further reduce the dose to dose level -1 (5.0 x 10^7 TCID50) with the goal of limiting the occurrence of known possible side effects of prolonged steroid use in patients who otherwise benefit from this investigational therapy.",127
274,steroid,"After 6 patients were treated at dose level 2 in the dose expansion phase, due to continued difficulties tapering patients off steroids, the protocol was amended to further reduce the dose to dose level -1 (5.0 x 10^7 TCID50) with the goal of limiting the occurrence of known possible side effects of prolonged steroid use in patients who otherwise benefit from this investigational therapy.",311
274,steroids,"After the treatment of 24 patients at dose level -1, despite the fact that these patients were able to remain off significant doses of steroids, the patients benefiting the most from PVSRIPO appeared to be those who had experienced minimal or easily controllable inflammation.",135
275,temozolomide,"This is an adaptive, randomized controlled, Phase 3 clinical trial in adult patients with histologically confirmed diagnosis of a recurrent glioblastoma multiforme (GBM) or gliosarcoma (GS), who have been previously treated with surgery (if appropriate), standard of care chemo-radiation with temozolomide, +/- adjuvant temozolomide, and bevacizumab and now have progressive disease during or after bevacizumab.",293
275,temozolomide,"This is an adaptive, randomized controlled, Phase 3 clinical trial in adult patients with histologically confirmed diagnosis of a recurrent glioblastoma multiforme (GBM) or gliosarcoma (GS), who have been previously treated with surgery (if appropriate), standard of care chemo-radiation with temozolomide, +/- adjuvant temozolomide, and bevacizumab and now have progressive disease during or after bevacizumab.",320
275,bevacizumab,"This is an adaptive, randomized controlled, Phase 3 clinical trial in adult patients with histologically confirmed diagnosis of a recurrent glioblastoma multiforme (GBM) or gliosarcoma (GS), who have been previously treated with surgery (if appropriate), standard of care chemo-radiation with temozolomide, +/- adjuvant temozolomide, and bevacizumab and now have progressive disease during or after bevacizumab.",338
275,bevacizumab,"This is an adaptive, randomized controlled, Phase 3 clinical trial in adult patients with histologically confirmed diagnosis of a recurrent glioblastoma multiforme (GBM) or gliosarcoma (GS), who have been previously treated with surgery (if appropriate), standard of care chemo-radiation with temozolomide, +/- adjuvant temozolomide, and bevacizumab and now have progressive disease during or after bevacizumab.",399
275,val-083,"Treatment Groups: Eligible patients will be randomized to receive either the investigational drug (VAL-083) or ""Investigator's choice of salvage therapy"" as a contemporaneous control, in a 2:1 fashion.",99
275,val-083,"Group 1: Up to 120 eligible patients will be randomized to receive VAL-083 at 40 mg/m2 IV on days 1, 2, and 3 of a 21-day treatment-cycle, for up to 12, 21-day treatment cycles or until they fulfill one of the criteria for study discontinuation (death, intolerable toxicities, investigator's judgment, or withdrawal of consent).",67
275,val-083,VAL-083 will be administered as an IV infusion over 30-60 minutes.,0
275,temozolomide,"""Investigator's choice of salvage therapy"" will be limited to the following: temozolomide, lomustine, or carboplatin.",77
275,lomustine,"""Investigator's choice of salvage therapy"" will be limited to the following: temozolomide, lomustine, or carboplatin.",91
275,carboplatin,"""Investigator's choice of salvage therapy"" will be limited to the following: temozolomide, lomustine, or carboplatin.",105
275,temozolomide,"The dose level for Investigator's choice salvage therapy (temozolomide, lomustine, or carboplatin), will be in accordance with the product label or institutional guidelines.  ",58
275,lomustine,"The dose level for Investigator's choice salvage therapy (temozolomide, lomustine, or carboplatin), will be in accordance with the product label or institutional guidelines.  ",72
275,carboplatin,"The dose level for Investigator's choice salvage therapy (temozolomide, lomustine, or carboplatin), will be in accordance with the product label or institutional guidelines.  ",86
275,val-083,"For patients randomized to VAL-083, post-baseline tumor assessments are to be performed prior to every other 21-day cycle for VAL-083, i.e., prior to Cycles 3, 5, etc., while the patient is receiving VAL-083 treatment, and then approximately every 42 ± 7 days while remaining on study.",27
275,val-083,"For patients randomized to VAL-083, post-baseline tumor assessments are to be performed prior to every other 21-day cycle for VAL-083, i.e., prior to Cycles 3, 5, etc., while the patient is receiving VAL-083 treatment, and then approximately every 42 ± 7 days while remaining on study.",126
275,val-083,"For patients randomized to VAL-083, post-baseline tumor assessments are to be performed prior to every other 21-day cycle for VAL-083, i.e., prior to Cycles 3, 5, etc., while the patient is receiving VAL-083 treatment, and then approximately every 42 ± 7 days while remaining on study.",200
275,val-083,"In a subgroup of 60 study subjects receiving VAL-083, blood samples will be obtained to determine population pharmacokinetics at pre-dose Cycle 1 Day 1, then at post-infusion on Cycle 1 Day 1, Cycle 1 Day 3, Cycle 2 Day 1 and Cycle 3 (or Cycle 4) Day 1 (or Day 3) in accordance with the study subject's assigned sampling block.",45
275,val-083,"In a separate sub-group of 15 study subjects receiving VAL-083, blood will be drawn from Cycle 1 Day 1 and Cycle 1 Day 3 of dosing for determination of plasma levels of VAL-083 over the first 6 hours after the end of infusion (i.e., 0.25, 0.5, 1, 2, 4 and 6 hr).",55
275,val-083,"In a separate sub-group of 15 study subjects receiving VAL-083, blood will be drawn from Cycle 1 Day 1 and Cycle 1 Day 3 of dosing for determination of plasma levels of VAL-083 over the first 6 hours after the end of infusion (i.e., 0.25, 0.5, 1, 2, 4 and 6 hr).",169
