index,word,block,pos
5293,tamoxifen,"While tamoxifen (10 muM) increased etoposide cytotoxicity 8.3-fold in the human glioma cell line (HTB-14), it increased etoposide cytotoxicity 47.5- and 40-fold in two primary cell lines established from pediatric medulloblastoma patients (MCH-BT-31 and MCH-BT-39), respectively.",6
5293,etoposide,"While tamoxifen (10 muM) increased etoposide cytotoxicity 8.3-fold in the human glioma cell line (HTB-14), it increased etoposide cytotoxicity 47.5- and 40-fold in two primary cell lines established from pediatric medulloblastoma patients (MCH-BT-31 and MCH-BT-39), respectively.",35
5293,etoposide,"While tamoxifen (10 muM) increased etoposide cytotoxicity 8.3-fold in the human glioma cell line (HTB-14), it increased etoposide cytotoxicity 47.5- and 40-fold in two primary cell lines established from pediatric medulloblastoma patients (MCH-BT-31 and MCH-BT-39), respectively.",120
5293,tamoxifen,"Similarly, in the pediatric ependymoma cell lines (MCH-BT-30 and MCH-BT-52), tamoxifen enhanced etoposide cytotoxicity 6- and 2.68-fold, respectively.",77
5293,etoposide,"Similarly, in the pediatric ependymoma cell lines (MCH-BT-30 and MCH-BT-52), tamoxifen enhanced etoposide cytotoxicity 6- and 2.68-fold, respectively.",96
5293,tamoxifen,CalcuSyn analysis of cytotoxicity data showed that tamoxifen and etoposide combinations were synergistic with combination index values ranging from 0.243 to 0.369 at IC50 level among different pediatric brain tumor cell lines.,51
5293,etoposide,CalcuSyn analysis of cytotoxicity data showed that tamoxifen and etoposide combinations were synergistic with combination index values ranging from 0.243 to 0.369 at IC50 level among different pediatric brain tumor cell lines.,65
5293,tamoxifen,Tamoxifen is also cytotoxic at higher concentrations (>20 muM) in brain tumor cells.,0
5293,tamoxifen,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",43
5293,etoposide,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",67
5293,estrogen,"To understand the mechanism underlying the tamoxifen modulation of etoposide cytotoxicity, we analyzed expression of P-glycoprotein (P-gp), insulin-like growth factor-I receptor (IGF-IR), IGF-I, IGF-II and estrogen receptor as well as protein kinase C (PKC) activity.",206
5293,tamoxifen,"While P-gp, IGF-IR and IGF-I were not affected, enhanced inhibition of PKC, and IGF-II were observed in brain tumor cells treated with tamoxifen and etoposide combination as compared to cells treated with either drug alone.",135
5293,etoposide,"While P-gp, IGF-IR and IGF-I were not affected, enhanced inhibition of PKC, and IGF-II were observed in brain tumor cells treated with tamoxifen and etoposide combination as compared to cells treated with either drug alone.",149
5293,tamoxifen,Tamoxifen at 10 muM when combined with etoposide at 0-100 muM concentrations reduced PKC activity 77% compared to only 58% without tamoxifen.,0
5293,etoposide,Tamoxifen at 10 muM when combined with etoposide at 0-100 muM concentrations reduced PKC activity 77% compared to only 58% without tamoxifen.,39
5293,tamoxifen,Tamoxifen at 10 muM when combined with etoposide at 0-100 muM concentrations reduced PKC activity 77% compared to only 58% without tamoxifen.,131
5293,etoposide,IGF-II expression decreased to 48.6% of the untreated control in the combination treatment as compared to 31.2% for etoposide alone and 26.2% for tamoxifen alone treatments.,116
5293,tamoxifen,IGF-II expression decreased to 48.6% of the untreated control in the combination treatment as compared to 31.2% for etoposide alone and 26.2% for tamoxifen alone treatments.,146
5293,tamoxifen,These results suggest that inhibitory effect of tamoxifen on brain tumor cells manifest through different mechanisms involving inhibition of targets such as PKC and IGF-II.,48
5313,temozolomide,"Temozolomide (TMZ), as the first-line chemotherapy agent used in patients with glioblastoma, has demonstrated different effects in patients due to the expression of O6-methylguanine-DNA methyltransferase (MGMT) which is able to repair the DNA lesions induced by TMZ.",0
5313,tmz,"Temozolomide (TMZ), as the first-line chemotherapy agent used in patients with glioblastoma, has demonstrated different effects in patients due to the expression of O6-methylguanine-DNA methyltransferase (MGMT) which is able to repair the DNA lesions induced by TMZ.",14
5313,o6-methylguanine,"Temozolomide (TMZ), as the first-line chemotherapy agent used in patients with glioblastoma, has demonstrated different effects in patients due to the expression of O6-methylguanine-DNA methyltransferase (MGMT) which is able to repair the DNA lesions induced by TMZ.",165
5313,tmz,"Temozolomide (TMZ), as the first-line chemotherapy agent used in patients with glioblastoma, has demonstrated different effects in patients due to the expression of O6-methylguanine-DNA methyltransferase (MGMT) which is able to repair the DNA lesions induced by TMZ.",262
5313,tmz,The phosphatidylinositol 3-kinase (PI3K)/Akt signaling pathway is over-activated in glioblastoma and has been revealed to be potentially implicated in resistance to TMZ.,165
5313,bkm120,"BKM120, a selective pan class I PI3K inhibitor, has been reported to facilitate apoptosis and reverse drug resistance in advanced solid tumors.",0
5313,tmz,The present study aims to investigate whether BKM120 is able to sensitize glioma cells to TMZ.,90
5313,bk,"C6 glioma cells were treated with BKM120 and/or TMZ for 12, 24 and 48 h, respectively.",34
5313,tmz,"C6 glioma cells were treated with BKM120 and/or TMZ for 12, 24 and 48 h, respectively.",48
5313,hoechst33342,"The level of apoptosis was evaluated by Hoechst 33342 and TUNEL staining, and the levels of cleaved caspase-3 and Bcl-2-like protein 4 (Bax) expression was measured.",40
5313,tmz,"Furthermore, the present study investigated the possible mechanism underlying BKM120 reverse chemoresistance to TMZ.",112
5313,bkm120,"However, a low concentration of BKM120 inhibited the PI3K/Akt/NF-kappa B signaling pathway activity in glioma cells and significantly increased TMZ cytotoxicity.",32
5313,tmz,"However, a low concentration of BKM120 inhibited the PI3K/Akt/NF-kappa B signaling pathway activity in glioma cells and significantly increased TMZ cytotoxicity.",144
5313,hoechst33342," from the TUNEL assay, Hoechst 33342 staining and evaluation of the levels of cleaved caspase-3 and Bax expression also confirmed the finding that the combination treatment induced a higher level of apoptosis compared with the TMZ monotherapy.",23
5313,tmz," from the TUNEL assay, Hoechst 33342 staining and evaluation of the levels of cleaved caspase-3 and Bax expression also confirmed the finding that the combination treatment induced a higher level of apoptosis compared with the TMZ monotherapy.",227
5313,tmz,RT-qPCR demonstrated that the combination strategy reversed the TMZ-induced MGMT over-transcription.,64
5313,bkm120,The reduction of NF-kappa B p65 in combination treatment supported the hypothesis that BKM120 may mediate MGMT transcription via inhibition of NF-kappa B p65.,87
5313,tmz,"In conclusion, BKM120 and TMZ demonstrated strong synergistic cytotoxicity in C6 glioma cells.",26
5313,bk,The BKM120-induced NF-kappa B p65 inhibition may be involved in the mediation of MGMT transcription to reverse TMZ-resistance in C6 glioma cells.,4
5313,tmz,The BKM120-induced NF-kappa B p65 inhibition may be involved in the mediation of MGMT transcription to reverse TMZ-resistance in C6 glioma cells.,111
5377,temozolomide,"Resistance to temozolomide poses a major clinical challenge in glioblastoma multiforme treatment, and the mechanisms underlying the development of temozolomide resistance remain poorly understood.",14
5377,temozolomide,"Resistance to temozolomide poses a major clinical challenge in glioblastoma multiforme treatment, and the mechanisms underlying the development of temozolomide resistance remain poorly understood.",147
5377,temozolomide,"Here, using recurrent temozolomide-refractory glioblastoma specimens, temozolomide-resistant cells, and resistant-xenograft models, we report that loss of miR-29c via c-Myc drives the acquisition of temozolomide resistance through enhancement of REV3L-mediated DNA repair and mutagenesis in glioblastoma.",22
5377,temozolomide,"Here, using recurrent temozolomide-refractory glioblastoma specimens, temozolomide-resistant cells, and resistant-xenograft models, we report that loss of miR-29c via c-Myc drives the acquisition of temozolomide resistance through enhancement of REV3L-mediated DNA repair and mutagenesis in glioblastoma.",70
5377,temozolomide,"Here, using recurrent temozolomide-refractory glioblastoma specimens, temozolomide-resistant cells, and resistant-xenograft models, we report that loss of miR-29c via c-Myc drives the acquisition of temozolomide resistance through enhancement of REV3L-mediated DNA repair and mutagenesis in glioblastoma.",199
5377,temozolomide,"Importantly, disruption of c-Myc/miR-29c/REV3L signalling may have dual anticancer effects, sensitizing the resistant tumours to therapy as well as preventing the emergence of acquired temozolomide resistance.",185
5432,rapamycin,"The mTOR inhibitors rapamycin and AZD8055 are substrates of ABCB1, whereas the dual PI3K/mTOR inhibitor NVP-BEZ235 and the PI3K inhibitor ZSTK474 are not.",20
5432,azd8055,"The mTOR inhibitors rapamycin and AZD8055 are substrates of ABCB1, whereas the dual PI3K/mTOR inhibitor NVP-BEZ235 and the PI3K inhibitor ZSTK474 are not.",34
5432,nvp-bez235,"The mTOR inhibitors rapamycin and AZD8055 are substrates of ABCB1, whereas the dual PI3K/mTOR inhibitor NVP-BEZ235 and the PI3K inhibitor ZSTK474 are not.",104
5432,zstk474,"The mTOR inhibitors rapamycin and AZD8055 are substrates of ABCB1, whereas the dual PI3K/mTOR inhibitor NVP-BEZ235 and the PI3K inhibitor ZSTK474 are not.",138
5432,nvp-bez235,"Moreover, ABCG2 transports NVP-BEZ235 and AZD8055, but not ZSTK474 or rapamycin.",27
5432,azd8055,"Moreover, ABCG2 transports NVP-BEZ235 and AZD8055, but not ZSTK474 or rapamycin.",42
5432,zstk474,"Moreover, ABCG2 transports NVP-BEZ235 and AZD8055, but not ZSTK474 or rapamycin.",59
5432,rapamycin,"Moreover, ABCG2 transports NVP-BEZ235 and AZD8055, but not ZSTK474 or rapamycin.",70
5432,rapamycin,"Concordantly, Abcb1a/b(-/-); Abcg2(-/-) mice revealed increased brain penetration of rapamycin (13-fold), AZD8055 (7.7-fold), and NVP-BEZ235 (4.5-fold), but not ZSTK474 relative toWTmice.",85
5432,azd8055,"Concordantly, Abcb1a/b(-/-); Abcg2(-/-) mice revealed increased brain penetration of rapamycin (13-fold), AZD8055 (7.7-fold), and NVP-BEZ235 (4.5-fold), but not ZSTK474 relative toWTmice.",106
5432,nvp-bez235,"Concordantly, Abcb1a/b(-/-); Abcg2(-/-) mice revealed increased brain penetration of rapamycin (13-fold), AZD8055 (7.7-fold), and NVP-BEZ235 (4.5-fold), but not ZSTK474 relative toWTmice.",130
5432,zstk474,"Concordantly, Abcb1a/b(-/-); Abcg2(-/-) mice revealed increased brain penetration of rapamycin (13-fold), AZD8055 (7.7-fold), and NVP-BEZ235 (4.5-fold), but not ZSTK474 relative toWTmice.",161
5432,rapamycin,"Importantly, ABCtransporters limited rapamycin brain penetration to subtherapeutic levels, while the reduction in NVP-BEZ235 brain penetration did not prevent target inhibition.",37
5432,nvp-bez235,"Importantly, ABCtransporters limited rapamycin brain penetration to subtherapeutic levels, while the reduction in NVP-BEZ235 brain penetration did not prevent target inhibition.",114
5432,nvp,"NVP-BEZ235 and ZSTK474 demonstrated antitumor efficacy with improved survival against U87 orthotopic gliomas, although the effect of ZSTK474 was more pronounced.",0
5432,bez235,"NVP-BEZ235 and ZSTK474 demonstrated antitumor efficacy with improved survival against U87 orthotopic gliomas, although the effect of ZSTK474 was more pronounced.",4
5432,zstk474,"NVP-BEZ235 and ZSTK474 demonstrated antitumor efficacy with improved survival against U87 orthotopic gliomas, although the effect of ZSTK474 was more pronounced.",15
5432,zstk474,"NVP-BEZ235 and ZSTK474 demonstrated antitumor efficacy with improved survival against U87 orthotopic gliomas, although the effect of ZSTK474 was more pronounced.",133
5432,zstk474,"Finally, ZSTK474 prolonged overall survival in Cre-LoxP conditional transgenic Pten; p16(Ink4a)/p19(Arf); K-Ras(v12); LucRmice, mainly by delaying tumor onset.",9
5555,gdc-0084," GDC-0084 is an oral, brain-penetrant small-molecule inhibitor of PI3K and mTOR.",1
5555,gdc-0084,"Patients and s GDC-0084 was administered orally, once daily, to evaluate safety, pharmacokinetics (PK), and activity.",15
5555,fluorodeoxyglucose,Fluorodeoxyglucose-PET (FDG-PET) was performed to measure metabolic responses.,0
5555,fdg,Fluorodeoxyglucose-PET (FDG-PET) was performed to measure metabolic responses.,24
5555,gdc-0084,"GDC-0084 demonstrated linear and dose-proportional PK, with a half-life (similar to 19 hours) supportive of once-daily dosing.",0
5555,fdg,FDG-PET in 7 of 27 patients (26%) showed metabolic partial response.,0
5555,gdc-0084,"In two resection specimens, GDC-0084 was detected at similar levels in tumor and brain tissue, with a brain tissue/tumor-to-plasma ratio of >1 and >0.5 for total and free drug, respectively.",28
5555,gdc-0084,GDC-0084 demonstrated classic PI3K/mTOR-inhibitor related toxicities.,0
5555,fdg,FDG-PET and concentration data from brain tumor tissue suggest that GDC-0084 crossed the blood-brain barrier.,0
5555,gdc-0084,FDG-PET and concentration data from brain tumor tissue suggest that GDC-0084 crossed the blood-brain barrier.,68
5593,rapapmycin,"Loss of PTEN, which is common in glioblastoma multiforme (GBM), results in activation of the mammalian target of rapapmycin (mTOR), thereby increasing mRNA translation of a number of key proteins required for cell-cycle progression.",113
5593,cci-779,CCI-779 is an inhibitor of mTOR.,0
5593,cci-779,The primary objectives of this study were to determine the efficacy of CCI-779 in patients with recurrent GBM and to further assess the toxicity of the drug.,71
5593,cci-779,Experimental Design CCI-779 was administered weekly at a dose of 250 mg intravenously for patients on enzyme-inducing anti-epileptic drugs (EIAEDs).,20
5593,cci-779,"CCI-779 was well tolerated at this dose schedule; however, there was no evidence of efficacy in patients with recurrent GBM.",0
5593,cci-779,"Because of the low toxicity profile, CCI-779 may merit exploration in combination with other modalities.",37
5608,alpha-ketoglutarate,"Mutant IDH catalyzes the conversion of alpha-ketoglutarate to the oncometabolite 2-hydroxyglutarate (2-HG), which induces aberrant epigenetic status and contributes to malignant progression, and is therefore a potential therapeutic target for IDH mutant tumors.",39
5608,2-hydroxyglutarate,"Mutant IDH catalyzes the conversion of alpha-ketoglutarate to the oncometabolite 2-hydroxyglutarate (2-HG), which induces aberrant epigenetic status and contributes to malignant progression, and is therefore a potential therapeutic target for IDH mutant tumors.",81
5608,2-hg,"Mutant IDH catalyzes the conversion of alpha-ketoglutarate to the oncometabolite 2-hydroxyglutarate (2-HG), which induces aberrant epigenetic status and contributes to malignant progression, and is therefore a potential therapeutic target for IDH mutant tumors.",101
5608,ds-1001b,"The present study describes a novel, orally bioavailable selective mutant IDH1 inhibitor, DS-1001b.",90
5608,ds-1001b,The drug has high blood-brain barrier (BBB) permeability and inhibits IDH1R132H. Continuous administration of DS-1001b impaired tumor growth and decreased 2-HG levels in subcutaneous and intracranial xenograft models derived from a patient with glioblastoma with IDH1 mutation.,110
5608,2-hg,The drug has high blood-brain barrier (BBB) permeability and inhibits IDH1R132H. Continuous administration of DS-1001b impaired tumor growth and decreased 2-HG levels in subcutaneous and intracranial xenograft models derived from a patient with glioblastoma with IDH1 mutation.,155
5608,ds-1001b,"Moreover, the expression of glial fibrillary acidic protein was strongly induced by DS-1001b, suggesting that inhibition of mutant IDH1 promotes glial differentiation.",84
5608,ds-1001b,These results reveal the efficacy of BBB-permeable DS-1001b in orthotopic patient-derived xenograft models and provide a preclinical rationale for the clinical testing of DS-1001b in recurrent gliomas.,51
5608,ds-1001b,These results reveal the efficacy of BBB-permeable DS-1001b in orthotopic patient-derived xenograft models and provide a preclinical rationale for the clinical testing of DS-1001b in recurrent gliomas.,171
5649,fotemustine,Fotemustine is a third-generation nitrosourea showing efficacy in various types of tumors such as melanoma and glioma.,0
5649,nitrosourea,Fotemustine is a third-generation nitrosourea showing efficacy in various types of tumors such as melanoma and glioma.,34
5649,fotemustine,We reviewed the most important studies on fotemustine treatment in glioma patients analyzing its pharmacological profile and its activity and safety.,42
5649,fotemustine,Fotemustine was used as single agent or in association with new targeted drugs such as bevacizumab; fotemustine was used both as first-line chemotherapy before temozolomide era and in refractory-temozolomide patients during temozolomide era.,0
5649,fotemustine,Fotemustine was used as single agent or in association with new targeted drugs such as bevacizumab; fotemustine was used both as first-line chemotherapy before temozolomide era and in refractory-temozolomide patients during temozolomide era.,100
5649,temozolomide,Fotemustine was used as single agent or in association with new targeted drugs such as bevacizumab; fotemustine was used both as first-line chemotherapy before temozolomide era and in refractory-temozolomide patients during temozolomide era.,160
5649,temozolomide,Fotemustine was used as single agent or in association with new targeted drugs such as bevacizumab; fotemustine was used both as first-line chemotherapy before temozolomide era and in refractory-temozolomide patients during temozolomide era.,195
5649,temozolomide,Fotemustine was used as single agent or in association with new targeted drugs such as bevacizumab; fotemustine was used both as first-line chemotherapy before temozolomide era and in refractory-temozolomide patients during temozolomide era.,224
5649,fotemustine,"Finally, analyzing and comparing the activity and safety of fotemustine alone or in combination with bevacizumab versus other nitrosoureas such as lomustine, we may suggest that the combination treatment with bevacizumab and fotemustine may be active and tolerable in patients with high grade gliomas.",60
5649,bevacizumab,"Finally, analyzing and comparing the activity and safety of fotemustine alone or in combination with bevacizumab versus other nitrosoureas such as lomustine, we may suggest that the combination treatment with bevacizumab and fotemustine may be active and tolerable in patients with high grade gliomas.",101
5649,nitrosoureas,"Finally, analyzing and comparing the activity and safety of fotemustine alone or in combination with bevacizumab versus other nitrosoureas such as lomustine, we may suggest that the combination treatment with bevacizumab and fotemustine may be active and tolerable in patients with high grade gliomas.",126
5649,lomustine,"Finally, analyzing and comparing the activity and safety of fotemustine alone or in combination with bevacizumab versus other nitrosoureas such as lomustine, we may suggest that the combination treatment with bevacizumab and fotemustine may be active and tolerable in patients with high grade gliomas.",147
5649,bevacizumab,"Finally, analyzing and comparing the activity and safety of fotemustine alone or in combination with bevacizumab versus other nitrosoureas such as lomustine, we may suggest that the combination treatment with bevacizumab and fotemustine may be active and tolerable in patients with high grade gliomas.",209
5649,fotemustine,"Finally, analyzing and comparing the activity and safety of fotemustine alone or in combination with bevacizumab versus other nitrosoureas such as lomustine, we may suggest that the combination treatment with bevacizumab and fotemustine may be active and tolerable in patients with high grade gliomas.",225
5671,rapamycin,Inhibition of epidermal growth factor receptor (EGFR) and the mechanistic target of rapamycin (mTOR) may have synergistic antitumor effects in high-grade glioma patients.,84
5671,erlotinib,We conducted a phase I/II study of the EGFR inhibitor erlotinib (150 mg/day) and the mTOR inhibitor temsirolimus.,54
5671,temsirolimus,We conducted a phase I/II study of the EGFR inhibitor erlotinib (150 mg/day) and the mTOR inhibitor temsirolimus.,100
5671,temsirolimus,"Patients initially received temsirolimus 50 mg weekly, and the dose adjusted based on toxicities.",28
5671,temsirolimus,The maximum tolerated dosage was 15 mg temsirolimus weekly with erlotinib 150 mg daily.,39
5671,erlotinib,The maximum tolerated dosage was 15 mg temsirolimus weekly with erlotinib 150 mg daily.,64
5671,temsirolimus,"Because of increased toxicity, the maximum tolerated dosage of temsirolimus in combination with erlotinib proved lower than expected.",63
5671,erlotinib,"Because of increased toxicity, the maximum tolerated dosage of temsirolimus in combination with erlotinib proved lower than expected.",96
5712,zd1839,"ZD1839 (""Iressa"") is an orally active, selective epidermal growth factor (EGF) receptor-tyrosine kinase inhibitor.",0
5712,iressa,"ZD1839 (""Iressa"") is an orally active, selective epidermal growth factor (EGF) receptor-tyrosine kinase inhibitor.",9
5712,tyrosine,"ZD1839 (""Iressa"") is an orally active, selective epidermal growth factor (EGF) receptor-tyrosine kinase inhibitor.",88
5712,zd1839,"We evaluated the antitumor activity of ZD1839 in combination with HSP90 antagonist, 17-AAG in malignant human glioma cell lines.",39
5712,17-aag,"We evaluated the antitumor activity of ZD1839 in combination with HSP90 antagonist, 17-AAG in malignant human glioma cell lines.",84
5712,zd1839,"ZD1839 independently produced a dose-dependent inhibition of cellular proliferation in glioma cells grown in culture with time- and dose-dependent accumulation of cells in G, phase of the cell cycle on flow cytometric analysis, although the concentrations required for optimal efficacy were at or above the limits of clinically achievable levels.",0
5712,17-aag,"Because the heat shock protein (HSP) is involved in the conformational maturation of a number of signaling proteins critical to the proliferation of malignant glioma cells, we hypothesized that the HSP90 inhibitor 17-AAG would potentiate ZD1839-mediated glioma cytotoxicity by decreasing the activation status of EGF receptor, as well as downregulating the levels of other relevant signaling effectors.",214
5712,zd1839,"Because the heat shock protein (HSP) is involved in the conformational maturation of a number of signaling proteins critical to the proliferation of malignant glioma cells, we hypothesized that the HSP90 inhibitor 17-AAG would potentiate ZD1839-mediated glioma cytotoxicity by decreasing the activation status of EGF receptor, as well as downregulating the levels of other relevant signaling effectors.",238
5712,zd1839,"We, therefore, examined the effects of ZD1839 and 17-AAG, alone and in combination, on signal transduction and apoptosis in a series of malignant glioma cell lines.",39
5712,17-aag,"We, therefore, examined the effects of ZD1839 and 17-AAG, alone and in combination, on signal transduction and apoptosis in a series of malignant glioma cell lines.",50
5712,zd1839,"Simultaneous exposure to these inhibitors significantly induced cell death and quantitative analysis revealed that interaction between ZD1839 and 17-AAG-induced cytotoxicity was synergistic, leading to a pronounced increase in active caspase-3 and PARP cleavage.",135
5712,17-aag,"Simultaneous exposure to these inhibitors significantly induced cell death and quantitative analysis revealed that interaction between ZD1839 and 17-AAG-induced cytotoxicity was synergistic, leading to a pronounced increase in active caspase-3 and PARP cleavage.",146
5712,17-aag,"Cells exposed to 17-AAG and ZD1839 displayed a significant reduction in cell cycle regulatory proteins, such as CDK4 and CDK6.",17
5712,zd1839,"Cells exposed to 17-AAG and ZD1839 displayed a significant reduction in cell cycle regulatory proteins, such as CDK4 and CDK6.",28
5712,zd1839,"Taken together, these findings suggest that ZD1839, an EGF receptor tyrosine kinase inhibitor, plays a critical role in regulating the apoptotic response to 17-AAG and that multi-site targeting of growth signaling and cell survival pathways could provide a potent strategy to treat patients with malignant gliomas.",44
5712,17-aag,"Taken together, these findings suggest that ZD1839, an EGF receptor tyrosine kinase inhibitor, plays a critical role in regulating the apoptotic response to 17-AAG and that multi-site targeting of growth signaling and cell survival pathways could provide a potent strategy to treat patients with malignant gliomas.",157
5746,pazopanib,We hypothesized that patients with recurrent glioblastoma would exhibit differential antitumor benefit based on tumor PTEN/EGFRvIII status when treated with the antiangiogenic agent pazopanib and the ErbB inhibitor lapatinib.,182
5746,lapatinib,We hypothesized that patients with recurrent glioblastoma would exhibit differential antitumor benefit based on tumor PTEN/EGFRvIII status when treated with the antiangiogenic agent pazopanib and the ErbB inhibitor lapatinib.,215
5746,pazopanib,"Experimental Design A phase II study evaluated the antitumor activity of pazopanib 400 mg/d plus lapatinib 1,000 mg/d in patients with grade 4 malignant glioma and known PTEN/EGFRvIII status not receiving enzyme-inducing anticonvulsants (EIAC).",73
5746,lapatinib,"Experimental Design A phase II study evaluated the antitumor activity of pazopanib 400 mg/d plus lapatinib 1,000 mg/d in patients with grade 4 malignant glioma and known PTEN/EGFRvIII status not receiving enzyme-inducing anticonvulsants (EIAC).",97
5746,pazopanib,"An independent, parallel phase I component determined the maximum-tolerated regimen (MTR) of pazopanib and lapatinib in patients with grade 3/4 glioma receiving EIACs.",93
5746,lapatinib,"An independent, parallel phase I component determined the maximum-tolerated regimen (MTR) of pazopanib and lapatinib in patients with grade 3/4 glioma receiving EIACs.",107
5746,pazopanib,"On the basis of pharmacokinetic and safety review, a regimen of pazopanib 600 mg plus lapatinib 1,000 mg, each twice daily, was considered safe.",64
5746,lapatinib,"On the basis of pharmacokinetic and safety review, a regimen of pazopanib 600 mg plus lapatinib 1,000 mg, each twice daily, was considered safe.",86
5746,pazopanib,Concomitant EIACs reduced exposure to pazopanib and lapatinib.,38
5746,lapatinib,Concomitant EIACs reduced exposure to pazopanib and lapatinib.,52
5746,lapatinib,Pharmacokinetic data indicated that exposure to lapatinib was subtherapeutic in the phase II evaluation.,48
5775,bevacizumab,Bevacizumab is a humanized monoclonal antibody that binds to VEGF and was developed to inhibit the VEGF signaling pathway.,0
5775,bevacizumab,"Based on promising results from clinical trials that bevacizumab can prolong progression-free survival in recurrent glioblastoma patients, the US FDA granted this drug accelerated approval for the treatment of recurrent or progressive glioblastoma; however, there has been no evidence that the overall median survival of patients is prolonged.",53
5775,bevacizumab,"More recently, Phase II clinical trials tested bevacizumab in combination with traditional radiation and/or temozolamide in newly diagnosed glioblastoma patients and again showed prolonged progression-free survival in these patients, but overall survival was not significantly changed.",47
5775,temozolamide,"More recently, Phase II clinical trials tested bevacizumab in combination with traditional radiation and/or temozolamide in newly diagnosed glioblastoma patients and again showed prolonged progression-free survival in these patients, but overall survival was not significantly changed.",108
5775,bevacizumab,"More importantly, there was evidence that tumors resistant to or recurring after bevacizumab treatment often showed a more aggressive phenotype.",81
5775,bevacizumab,"Due to the lack of effective post-bevacizumab therapies, it has been suggested that treatment with bevacizumab not be used until patients have developed late-stage recurrent tumors.",34
5775,bevacizumab,"Due to the lack of effective post-bevacizumab therapies, it has been suggested that treatment with bevacizumab not be used until patients have developed late-stage recurrent tumors.",99
5775,bevacizumab,"Under these circumstances, there is a timely need to uncover the mechanisms of resistance to bevacizumab.",93
5775,bevacimub,"They showed that inhibiting the VEGF pathway results in MET activation in VEGF-knockout mouse models and in patients after bevacuzimub treatment, and that MET knockdown blocked the invasiveness of VEGF knockout tumors, suggesting that blocking the MET pathway can prevent post-bevacizumab treatment tumor recurrence, providing a strong rationale for using a combination of MET and VEGF receptor inhibitors to treat glioblastoma patients.",123
5775,bevacizumab,"They showed that inhibiting the VEGF pathway results in MET activation in VEGF-knockout mouse models and in patients after bevacuzimub treatment, and that MET knockdown blocked the invasiveness of VEGF knockout tumors, suggesting that blocking the MET pathway can prevent post-bevacizumab treatment tumor recurrence, providing a strong rationale for using a combination of MET and VEGF receptor inhibitors to treat glioblastoma patients.",277
5859,tetracycline,COL-3 is a chemically modified tetracycline that targets multiple aspects of matrix metalloproteinase regulation.,31
5859,eiad,This study suggests that (a) EIAD use does affect the pharmacokinetics of COL-3 at higher doses; and (b) there was not enough suggestion of single-agent activity to warrant further study in recurrent high-grade gliomas.,29
5928,bevacizumab,"Antiangiogenic therapies like bevacizumab offer promise for cancer treatment, but acquired resistance, which often includes an aggressive mesenchymal phenotype, can limit the use of these agents.",30
5928,bevacizumab,"Upregulation of beta 1 integrin (ITGB1) occurs in some bevacizumab-resistant glioblastomas (BRG) whereby, mediating tumor-microenvironment interactions, we hypothesized that it may mediate a mesenchymal-type resistance to antiangiogenic therapy.",55
5928,bevacizumab,"Furthermore, flow cytometry revealed eight-fold more beta 1 integrin in primary BRG cells compared with cells from bevacizumab-naive glioblastomas (BNG).",115
5928,bevacizumab,"Fluorescence recovery after photobleaching of cells engineered to express a beta 1-GFP fusion protein indicated that the mobile beta 1 integrin fraction was doubled, and half-life of beta 1 integrin turnover in focal adhesions was reduced markedly in BRG cells compared with bevacizumab-responsive glioblastoma multiforme cells.",275
5928,bevacizumab,"Hypoxia, which was increased with acquisition of bevacizumab resistance, was associated with increased beta 1 integrin expression in cultured BNG cells.",49
5928,os2966,"We found that growth of BRG xenograft tumors was attenuated by the beta 1 antibody, OS2966, allowing a 20-fold dose reduction of bevacizumab per cycle in this model.",84
5928,bevacizumab,"We found that growth of BRG xenograft tumors was attenuated by the beta 1 antibody, OS2966, allowing a 20-fold dose reduction of bevacizumab per cycle in this model.",129
5928,os2966,"Intracranial delivery of OS2966 through osmotic pumps over 28 days increased tumor cell apoptosis, decreased tumor cell invasiveness, and blunted the mesenchymal morphology of tumor cells.",25
5976,rapamycin,"Small, molecularly focused clinical studies offer the promise of the early definition of optimal biologic dose and patient population.s and Findings Based on preclinical evidence that phosphatase and tensin homolog deleted on Chromosome 10 (PTEN) loss sensitizes tumors to the inhibition of mammalian target of rapamycin ( mTOR), we conducted a proof-of-concept Phase I neoadjuvant trial of rapamycin in patients with recurrent glioblastoma, whose tumors lacked expression of the tumor suppressor PTEN.",311
5976,rapamycin,"Small, molecularly focused clinical studies offer the promise of the early definition of optimal biologic dose and patient population.s and Findings Based on preclinical evidence that phosphatase and tensin homolog deleted on Chromosome 10 (PTEN) loss sensitizes tumors to the inhibition of mammalian target of rapamycin ( mTOR), we conducted a proof-of-concept Phase I neoadjuvant trial of rapamycin in patients with recurrent glioblastoma, whose tumors lacked expression of the tumor suppressor PTEN.",391
